Gene yMis3 yLoF t.case t.control bfAll BF qvalue
MAD1L1 0 1 0 0 12.5720238985818 12.6570760546275 0.475395998008286
KIAA0232 0 1 0 0 12.5685222110046 12.6535506774614 0.475786812071058
SLC9A3 0 1 0 0 12.5430867159984 12.6279431064468 0.476176805472683
ARHGAP44 0 1 0 0 12.5390816709117 12.6239109664609 0.476564904287401
AASDH 0 1 1 5 10.6778712979566 12.5997975622906 0.47695212885133
NFATC1 0 1 1 1 29.1756355367547 12.597784567178 0.477337383241669
BRSK1 0 1 0 1 9.73530686639461 12.5955555887387 0.477720693993242
LMTK3 0 1 0 0 12.5016652517941 12.5862414180824 0.478102428831498
AMPD1 0 1 0 2 7.67267329194507 12.5541269971211 0.478483732595204
FREM3 0 1 0 0 12.4319190115087 12.5160233310872 0.478864909197901
MFI2 0 1 1 1 28.9695878075862 12.5088149576094 0.479244431465191
FAM65C 0 1 0 1 9.61683446753976 12.4422758096844 0.479625251690534
ZC3H14 0 1 0 0 12.3550232568436 12.4386073618745 0.480004254452229
TGM1 0 1 0 0 12.3194230446076 12.4027663073659 0.480383044553385
ECE1 0 1 0 0 12.2631431774693 12.3461056961183 0.480762657929646
KLC1 0 1 0 1 9.54046809338813 12.3434728727109 0.481140424213639
DPP3 0 1 0 2 7.54199903391074 12.340316090779 0.481516383641764
LRRFIP1 0 1 0 1 9.51323983072828 12.3082449029485 0.481891973154178
GOLGA5 0 1 0 0 12.1980497641528 12.2805719133599 0.48226698222896
TCF3 0 1 0 0 12.1707736879956 12.2531113093094 0.482641407195491
C11orf30 0 1 0 0 12.1051418052132 12.1870354142357 0.483017153777665
TMED7-TICAM2 2 0 0 1 9.39276119822444 12.1523694555915 0.483392677638579
FBXO11 0 1 0 0 12.0683754607675 12.1500203384091 0.483766395978979
ARVCF 0 1 0 1 9.37623215034693 12.1309841470206 0.4841391402999
SPATA13 0 1 0 1 9.37616596610234 12.1308985177391 0.484509991890459
GRIA2 0 1 0 0 12.0337966542244 12.1152075995992 0.484879726697985
RASAL1 0 1 0 1 9.31828470345463 12.0560116475839 0.485250477461522
IGSF3 0 1 0 0 11.9534142324188 12.0342813752731 0.485620415856779
SHANK2 0 1 0 0 11.83863813234 11.9187287928353 0.485994137315999
JARID2 0 1 0 0 11.806502331425 11.8863755870557 0.486367564986863
RIMBP2 0 1 0 0 11.7846938308146 11.8644195477505 0.486740195037546
MOV10 0 1 0 0 11.7726357592426 11.8522799010087 0.487111555006117
SLC25A46 2 0 1 0 36.5973655755794 11.8228868801185 0.48748249701802
CCDC66 0 1 0 3 5.78103382335738 11.7836946891685 0.487853505181338
PDE11A 0 1 0 3 5.77859421537984 11.7787219461528 0.488222914390752
ADCY9 0 1 1 1 27.1556226124031 11.7255606318386 0.488593083150089
SMURF1 0 1 0 0 11.6332717212785 11.7119730385638 0.488962085193695
KLB 0 1 0 1 9.05206173078029 11.7115719398953 0.489329288974168
NDST4 0 1 0 1 9.04804429209505 11.7063741713012 0.489694940186716
KAT2B 0 1 0 2 7.15082518969086 11.7002724017764 0.490059094048992
INTS6 0 1 0 0 11.6181490404925 11.696748049938 0.490421637265526
IFT88 0 1 0 1 8.98311696371733 11.6223710900391 0.490786000720698
ZC3H18 0 1 0 0 11.5288077264192 11.6068023247176 0.491149342584043
AMOTL1 0 1 0 0 11.5059159125879 11.5837556433696 0.491512031688657
DNMT3A 0 1 0 1 8.95294616832375 11.5833360667212 0.491872984622277
ARHGAP5 0 1 1 0 35.8103800515143 11.568648885635 0.492232899286254
STRIP1 0 1 0 0 11.4783979643297 11.5560515309068 0.492591683559581
TCF4 0 1 0 0 11.3744241718604 11.451374335764 0.492953769197724
FBXO18 0 1 0 0 11.3715433161621 11.4484739905236 0.493314257611829
KIF11 0 1 0 0 11.3697240541889 11.4466424208938 0.493673109033078
CASP8AP2 0 1 1 0 35.3900138673251 11.432848350112 0.494030907790864
XPO4 0 1 0 0 11.3341439535155 11.4108216140064 0.494388055684672
COL25A1 0 1 0 0 11.3307442824481 11.4073989435114 0.494743670268099
DEAF1 2 0 0 1 8.80844960362632 11.3963861802917 0.495098124072523
ALS2CR11 0 1 1 2 20.0521505203403 11.3844014744939 0.495451471928849
KIAA2018 0 1 0 0 11.2927294266975 11.3691269099611 0.495803878365992
JAKMIP1 0 1 0 0 11.2863173847367 11.362671489305 0.496154932443297
OSBPL8 0 1 0 1 8.77477632341527 11.3528196365172 0.49650480455399
UMODL1 0 1 0 3 5.53605940712426 11.2843542916283 0.496856277935454
CC2D1A 0 1 0 0 11.1655774972892 11.2411147733317 0.497208157531723
OSBPL3 0 1 0 0 11.1554757194206 11.2309446549958 0.497558878188627
RERE 0 1 0 0 11.1175897231103 11.1928023526448 0.497909772045812
PFKL 0 1 0 2 6.83907398246352 11.1901810557593 0.498259161505834
PTK7 0 1 0 0 11.1114995641553 11.1866709925949 0.498607098952997
USP15 0 1 0 0 11.101466021612 11.1765695712094 0.498953904774469
SPON2 2 0 0 0 11.0670781800767 11.1419490893222 0.499300740537215
ACACB 1 1 0 1 8.60988769461795 11.1394864649521 0.499646097333133
BAI1 0 1 0 0 11.0570052412481 11.1318080051279 0.499990229902352
EPHB2 0 1 0 0 11.0278145109551 11.1024197939386 0.500334163713808
CD163L1 0 1 0 3 5.42975547488135 11.0676710615895 0.500678153866913
YTHDC1 0 1 0 0 10.9872983926822 11.0616295763447 0.501020859426938
NR2F1 2 0 0 0 10.982593917537 11.0568932745217 0.501362228322923
TRPM5 0 1 1 2 19.3775614456567 11.0014104906233 0.501704638017112
RP1L1 0 1 0 4 4.35765057270703 10.9103769563073 0.502049756252005
ANO5 0 1 0 2 6.62300054731059 10.8366389143961 0.502396775561101
LIG3 0 1 0 0 10.7328697250345 10.8054796498991 0.502743695023503
VAV3 0 1 0 1 8.34750943152972 10.8000210486731 0.503089311366271
CDAN1 0 1 0 1 8.34456414794536 10.7962104360627 0.503433556271754
CUL1 0 1 0 2 6.58430887832185 10.7733311065783 0.503777330646718
PER2 0 1 0 0 10.6850637392157 10.7573502474055 0.504120316748954
SORCS3 0 1 0 0 10.6097344916254 10.6815113829887 0.504465319826928
ADAMTS10 0 1 0 0 10.5668709859836 10.6383578974997 0.504810809750187
NINL 0 1 0 1 8.21662915120019 10.6306879327288 0.50515512641602
DHX57 0 1 0 1 8.21639331352345 10.6303828055656 0.505497933804579
CCDC171 0 1 1 5 9.00126718450643 10.6214189293117 0.505839645459313
LRRC7 0 1 1 0 32.8491470433559 10.6120138292448 0.506180289395877
USP54 0 1 0 6 2.91936612220996 10.6086160003684 0.506519593814657
TRIM37 0 1 0 1 8.16894748964951 10.5689973227802 0.506859248711017
PARD3B 0 1 0 3 5.17593017771117 10.5502895866436 0.507198285076024
HGF 0 1 0 1 8.11679293005782 10.5015196701947 0.507538103506541
SCUBE2 0 1 0 7 2.43865819864782 10.4882423901246 0.507877057100056
SPINK5 0 1 0 1 8.09999468631763 10.4797860755863 0.50821492864057
KDM4B 0 1 0 0 10.4029111188288 10.4732888103562 0.508551634776445
EP400 1 1 1 0 32.3067147656338 10.4367794822154 0.508888570076711
BRCA1 0 1 1 7 5.79921476115716 10.4288958849914 0.509224413895376
UBAP2L 0 1 0 0 10.3558076355047 10.4258666629215 0.509558949709246
PRPF40A 0 1 0 0 10.3460363606296 10.4160292834953 0.509892499215056
CPD 0 1 0 1 8.04282172317297 10.4058156044605 0.510225086339212
SCN7A 0 1 1 1 23.9867056164475 10.3572499543891 0.510558479394806
CTTNBP2 0 1 0 0 10.2726300061644 10.342126320945 0.510891142158987
RAPGEF3 0 1 0 1 7.96211511981593 10.3013972720019 0.511224255944733
NOL6 0 1 0 1 7.79808381536166 10.0891733080425 0.511565753434336
SORBS1 0 1 0 1 7.77523648489691 10.0596133953585 0.511907173832437
C20orf194 0 1 0 1 7.75572582190442 10.0343704683848 0.512248319627726
PHF3 0 1 1 1 23.1788685695613 10.0084329742333 0.512589226750798
EFCAB5 0 1 0 4 3.97391173274313 9.949598819803 0.512931427832997
SLC6A1 2 0 0 0 9.8731329560254 9.93992659654106 0.513272637325921
NCKAP1L 0 1 0 1 7.6455218002127 9.89178832892369 0.513614648628225
FARP1 0 1 0 1 7.56911955647023 9.79293898381629 0.513959828820905
CUX2 0 1 0 0 9.68577462629492 9.75130075172906 0.514305508507206
RALGAPB 0 1 0 0 9.59628158831 9.66120227615564 0.514653960308986
DSCAML1 0 1 0 0 9.58074342572006 9.64555899491178 0.515001693158316
RPAP1 0 1 1 3 13.0060059542551 9.55951571206951 0.5153520166562
WHSC1 0 1 1 0 29.430438560775 9.50758997168094 0.515703328575836
KCND3 2 0 0 0 9.4049928219966 9.46861940460242 0.516055020283582
STXBP5 0 1 0 1 7.26607068650742 9.40085387133799 0.516408453424417
DHX29 0 1 0 1 7.20627240041604 9.32348675318631 0.516764086572771
ATIC 2 0 0 1 7.18934163386237 9.30158170034994 0.517119293047688
NLGN2 2 0 0 0 9.18597384518234 9.24811872234891 0.517475572516768
SETD5 0 1 0 0 9.15053814341466 9.21244329125358 0.517832082811124
STXBP5L 0 1 0 0 9.14142704202267 9.20327055151095 0.518187569529045
RAPGEF4 0 1 0 1 7.06617418056449 9.14222745235062 0.518544497997801
KDM3A 0 1 0 2 5.58694032920732 9.14142382314644 0.518900010666592
SMARCC2 0 1 0 1 7.04551613210144 9.11550003622064 0.519255305288794
DOT1L 0 1 0 0 8.9579441556368 9.01854636816203 0.519613757609949
LTN1 0 1 1 1 20.8862597260025 9.01850450218417 0.519970760695531
LEMD3 2 0 0 0 8.83144969678249 8.89119615000117 0.520332381578265
TNRC18 0 1 0 0 8.82501016027551 8.88471304879306 0.520692853699264
CHD1 0 1 0 0 8.81460418968916 8.8742366798173 0.521052374462914
MUC12 0 1 0 0 8.81372843618001 8.87335500166748 0.521410493314811
TRIO 1 1 0 1 6.83210706737682 8.83939104707738 0.521768791357961
DGKD 0 1 1 0 27.2397712281756 8.79988842928968 0.522127534956809
ATP10D 0 1 1 0 27.1875288022262 8.78301135951628 0.522485649052948
MYH2 0 1 1 0 26.623766252953 8.60088620535621 0.522851039123814
SPAG9 0 1 0 1 6.6164970989724 8.56043452523434 0.52321692016597
MLH1 2 0 0 0 8.28440233339386 8.34044790614249 0.52359199408038
BIRC6 1 1 0 1 6.27657867624649 8.1206475264434 0.52397635954606
ABCA3 0 1 0 0 8.06441874270317 8.11897608421442 0.524359288200624
ZNF462 0 1 0 0 8.06370962832887 8.1182621725452 0.52474074142546
DDX60 0 1 0 4 3.18830955580265 7.98266371449655 0.525127385262691
WDR33 0 1 1 2 13.9182438896495 7.90193930067317 0.52551651628949
SGSM3 2 0 0 0 7.80887923470062 7.8617078023656 0.525906122574951
UBR3 0 1 0 0 7.78821708835095 7.84090587262786 0.526295238934822
IQGAP2 0 1 1 2 13.790109017951 7.8291920499073 0.526683417629203
BAZ2B 0 1 4 0 1146.8597073971 7.71369780182146 0.527075838945643
COL6A6 0 1 1 2 13.3159851669556 7.56001312753236 0.52747445070456
GRIA1 2 0 1 0 22.7912017064534 7.36276492582201 0.527881524033955
TANC2 0 1 1 0 22.1325055078483 7.14997117627222 0.5282979560798
KAT6A 0 1 0 0 7.08696753554487 7.13491223192683 0.528713555962084
KIAA1731 0 1 0 0 7.02806331461342 7.07560951262862 0.52913062041642
KIF21A 0 1 0 0 6.87786974468704 6.92439985435803 0.529553948084944
FER1L5 0 1 0 1 5.33018137357711 6.89619718313139 0.529977122228546
MED13 0 1 0 0 6.7492495689643 6.7949095384459 0.530403982800743
RANBP2 0 1 1 0 20.6404617475501 6.66796203925491 0.530835906997459
CDC42BPB 0 1 0 0 6.58695235619974 6.63151435386891 0.531268110667482
TRPM3 0 1 1 2 11.6654515688492 6.62293971443764 0.531699118916584
MEGF6 0 1 0 2 4.00063539707909 6.5458912341329 0.53213257165568
NIN 0 1 0 6 1.77883629313217 6.46407143584739 0.532568732900935
KIAA0195 2 0 0 2 3.94791099156647 6.45962288183019 0.533003476058104
COL5A3 0 1 0 0 6.37194719409577 6.41505464055303 0.533438948393859
LRP6 0 1 0 0 6.35099523462338 6.39396093705112 0.533873899436603
DIP2C 0 1 0 1 4.90260206790879 6.34299439383564 0.534309929746215
BTAF1 0 1 0 0 6.24845784927988 6.29072986660416 0.534747113053033
URB1 0 1 0 0 6.23916296803795 6.28137210370561 0.535183153503055
THSD7A 0 1 0 0 6.23758700902565 6.27978548302795 0.535617642546491
ADCY5 2 0 0 0 6.20343417598712 6.24540159951509 0.536052340315912
INTS1 0 1 0 0 6.08642797359874 6.1276038276973 0.536491727126297
UNC79 0 1 0 1 4.66779061068298 6.03919495505577 0.536934240948895
DOCK8 0 1 1 1 13.7022798849586 5.91652476095765 0.537381760514441
KIAA0100 0 1 0 2 3.5731457287125 5.846427125285 0.537831439201454
MYO9B 0 1 0 1 4.48735327771567 5.80574484517596 0.538281673081796
PTPN13 0 1 1 1 12.6427455812193 5.45902710394081 0.538749437231507
SPEN 0 1 0 1 4.11864766053348 5.32871292817195 0.539222806572326
HDLBP 2 0 0 0 5.27334010844687 5.30901526698968 0.53969554215317
NOTCH1 0 1 0 0 5.2541234787806 5.2896686331333 0.540167629320366
SRRM2 0 1 0 0 5.22996102045466 5.26534271113654 0.540639354697191
BRWD1 0 1 2 0 55.1147334840473 5.23311703300618 0.541111169570922
C2CD3 2 0 0 2 3.10414444957146 5.07904118349987 0.541590007728895
MUC5B 0 1 0 0 5.02782485163173 5.06183905231264 0.542068076904417
ABCC5 2 0 0 0 4.95777744539453 4.99131776192012 0.54254843264703
HEATR5B 0 1 0 4 1.98759322409903 4.9763951810508 0.543027892793983
SVIL 0 1 0 3 2.42901363823173 4.95114818271832 0.543507054504169
FLG 0 1 2 7 7.28688061243566 4.89955351757858 0.543987433586068
HECW2 2 0 0 3 2.36256772436782 4.81570902317706 0.544470893654022
HECTD1 0 1 0 1 3.71321764841162 4.80416693027932 0.544953270235387
SCN11A 2 0 1 1 10.9300338678631 4.71949314714448 0.545438793642188
ADAMTS9 0 1 0 1 3.62458672819627 4.68949610399987 0.545924303862387
SPTBN1 0 1 0 0 4.42832744767488 4.45828593328862 0.546421566714402
KIF1B 0 1 0 1 3.44484846981143 4.45695045793256 0.546917122614457
STARD9 0 1 0 0 4.35279158941497 4.38223906044143 0.547415302269394
LAMA3 0 1 0 3 2.1210119828495 4.3233370365322 0.547915180740174
FRYL 0 1 0 1 3.18006991101775 4.11437953523219 0.548425734995389
NF1 0 1 0 1 2.88392866550928 3.73123151831697 0.548957831198012
DNAH17 0 1 1 5 2.96228533530041 3.49547156966295 0.549502751384914
NBEA 0 1 0 0 3.35085551210224 3.37352469315066 0.5500534481137
RBP7 1 0 0 0 3.33980386354716 3.36239827807071 0.550602898333603
UNC80 0 1 0 0 3.32612059333419 3.34862243790697 0.551151277459849
NDUFB2 1 0 0 0 3.3165585355575 3.33899569097309 0.551698329033977
CCDC28B 1 0 0 0 3.24433394478338 3.26628248697214 0.552248067552995
RGS1 1 0 0 0 3.19655423195692 3.21817953521264 0.552798934500045
UCMA 1 0 0 0 3.19244654929684 3.21404406329052 0.553348128723343
UBR5 0 1 0 0 3.18769713926968 3.20926252259243 0.553895700239955
LRRC19 1 0 0 1 2.47783185242674 3.20582281227533 0.55444157240814
CUBN 0 1 2 2 17.7026587437718 3.16954672671423 0.554987841050882
GADD45B 1 0 0 0 3.13350489817067 3.15470366057513 0.555533146557144
FAHD1 1 0 0 1 2.43361790032916 3.14861873036135 0.556076938523499
MRRF 1 0 0 0 3.1113560513191 3.13240497252108 0.55661986801599
RAN 1 0 0 0 3.07339180021085 3.09418388596331 0.557163339309145
TSSK2 1 0 0 1 2.38900064437735 3.09089285327596 0.557705135797178
NDUFA13 1 0 0 1 2.38604891420534 3.08707390006013 0.558245299709839
OAF 1 0 0 0 3.06091453513943 3.0816222097975 0.55878394299102
EMC4 1 0 0 0 3.06056853115214 3.08127386502679 0.559320750907311
AP2S1 1 0 0 0 3.05533083384057 3.07600073368704 0.559856043871321
FRG1 1 0 0 0 3.05334548378117 3.07400195235322 0.560389623357114
DUSP15 1 0 0 0 3.03761269870864 3.05816273196829 0.560922370028979
GNRHR 1 0 0 1 2.34240088443536 3.03060200935842 0.561455028366858
PCNX 2 0 0 2 1.84264420154691 3.01495820772324 0.561986851217193
AADAC 1 0 1 0 9.22762260570994 2.98101069636911 0.562518998512939
PCTP 1 0 0 0 2.95811608267257 2.97812830605796 0.563049514336143
MYO5A 2 0 0 1 2.30056598324068 2.9764759473063 0.563578329651144
SLC22A11 1 0 0 0 2.95579464032278 2.97579115870486 0.564105392346808
AMIGO2 1 0 0 1 2.29900533832428 2.97445678241827 0.564630752079833
ZMAT5 1 0 0 3 1.45651804563312 2.96887450989475 0.565154683569504
ETHE1 1 0 0 0 2.94559921355801 2.96552675792006 0.565677054418677
TEPP 1 0 0 0 2.93582819994721 2.95568964152572 0.566198278084168
MTERFD2 1 0 0 0 2.93434664515116 2.95419806372696 0.5667178398669
PBX4 1 0 0 0 2.9333953365205 2.95324031931072 0.567235714895437
ELAVL3 1 0 0 0 2.93230943272934 2.95214706917187 0.567751920094539
HRH2 1 0 0 0 2.9308633968884 2.95069125062077 0.568266486381066
PTGR1 1 0 0 1 2.27337093581196 2.94129095146304 0.568779914836482
TMEM178A 1 0 0 0 2.92150333940256 2.9412678705485 0.569291630436525
C4orf27 1 0 0 1 2.27077600655973 2.93793362784769 0.569801846572408
NDNF 1 0 0 0 2.91323437418811 2.93294296419637 0.570310673132641
PPCS 1 0 1 0 9.01965394694993 2.91382580782701 0.570818989510337
HEPACAM 1 0 0 0 2.88438853373555 2.90390197609351 0.571326232354067
PROSC 1 0 0 1 2.24281383511831 2.90175612573032 0.571831927859976
ASPHD2 1 0 0 0 2.87935927380018 2.89883869224883 0.572336131222644
KRT16 1 0 0 0 2.87507463606534 2.89452506811689 0.572838935708567
ERI1 1 0 0 0 2.86281457961098 2.88218207002615 0.573340841524481
MYO7B 2 0 0 2 1.75825278611681 2.87687588537432 0.573841421909725
KCNJ15 1 0 0 1 2.22199386369694 2.87481921341798 0.574340484377713
AKAP9 0 1 0 3 1.40994319825381 2.87393927884748 0.574837964412627
RBM48 1 0 0 0 2.8488285429505 2.86810141514174 0.575334172732136
EIF3G 1 0 0 0 2.83872282826245 2.85792733335309 0.575829380505693
SLC16A9 1 0 0 0 2.83771409901636 2.85691177985993 0.576323034513312
SLC35C2 1 0 0 0 2.82995442004042 2.84909960516552 0.576815556252581
KLHL25 1 0 0 1 2.19644988915114 2.84177037831042 0.57730692217256
LRRC33 1 0 0 0 2.82266376253173 2.84175962495867 0.577796693401972
RBM12 1 0 0 0 2.81909808781362 2.83816982776633 0.578285094823049
SPSB1 1 0 0 0 2.81905320514066 2.83812464145346 0.57877191839429
CPPED1 1 0 0 0 2.81859189767932 2.83766021315856 0.579257197119123
KBTBD4 1 0 0 0 2.81005909542233 2.82906968485563 0.579741429356639
TFAP4 1 0 0 0 2.80977513929101 2.82878380770655 0.580224119317729
GNAI1 1 0 0 0 2.80691268601321 2.82590198938261 0.58070543083232
MAP2K1 1 0 0 0 2.79851547623811 2.81744797087076 0.58118570593472
FAM81B 1 0 0 0 2.798226190289 2.81715672784664 0.581664459198122
ELOVL1 1 0 0 0 2.78927570907942 2.80814569491281 0.582142221379835
B9D1 1 0 0 0 2.78568591174699 2.80453161191202 0.58261867388683
AKR1D1 1 0 0 1 2.16121721054097 2.79618628239389 0.583094106501739
GMPPB 1 0 0 2 1.70745092602372 2.79375322668271 0.583568170577072
BPNT1 1 0 0 0 2.76364372839335 2.78234030895494 0.584041409480904
APLF 1 0 0 0 2.75960770369559 2.77827697977502 0.584513388691837
SNAPC3 1 0 0 0 2.75507882130335 2.77371745862365 0.584984143883503
CYP26B1 1 0 0 0 2.75425883838514 2.77289192836352 0.58545345851574
SH3YL1 1 0 1 1 6.42034121495963 2.77224725308699 0.585921328662756
ASZ1 1 0 0 1 2.13468652184656 2.76186083494328 0.586388339916935
DOM3Z 1 0 0 3 1.35239530160816 2.75663727633432 0.586854190309626
ZNF250 1 0 0 0 2.73281736713791 2.75130540144562 0.587318891878062
ANGPTL4 1 0 0 2 1.67676023138292 2.74353671628404 0.58778259453614
FAM214B 1 0 0 0 2.72479698750035 2.74323076239956 0.588244861679654
SLC9A3R2 1 0 0 0 2.72407115673319 2.74250002124786 0.588705725139103
ADRM1 1 0 0 0 2.71278462158331 2.73113713052018 0.58916581885094
TUBA1A 1 0 0 0 2.70810316815901 2.72642400616443 0.58962475486111
PLA2G7 1 0 0 1 2.10175586538703 2.71925509896577 0.590082683341846
MBD2 1 0 0 0 2.7004543664378 2.71872345883068 0.590539218742679
GNB2 1 0 0 0 2.69908594480825 2.71734577956601 0.590994417244706
SLC38A8 1 0 0 2 1.65865961678793 2.7139202572345 0.591448405193534
SYT7 1 0 0 0 2.6940413126956 2.71226701954833 0.591901084444185
NACA 1 0 0 3 1.32754958430127 2.70599333339546 0.592352731410676
TWF1 1 0 0 0 2.68770128540288 2.70588410075341 0.592802990787437
USF2 1 0 0 0 2.68517959276731 2.70334534838289 0.593252010741854
SYT1 1 0 0 0 2.68470003419269 2.70286254550241 0.593699677226286
MVK 1 0 0 0 2.6829103760526 2.70106077998132 0.594146073217756
SAMSN1 1 0 0 1 2.08618884051328 2.69911445729525 0.594591212977664
FAM98B 1 0 0 0 2.68072791039399 2.6988635495234 0.595035003926021
PDGFD 1 0 0 0 2.68009897269819 2.69823035694331 0.595477474396324
GPC5 1 0 0 0 2.67993622483733 2.69806650806191 0.595918603289345
GAL3ST1 1 0 0 0 2.67920172692368 2.69732704112882 0.596358429986991
COLEC12 1 0 0 0 2.67584812070993 2.693950747125 0.596797112534518
GNB4 1 0 0 0 2.66900437330305 2.68706070045262 0.59723485868753
GATA4 1 0 0 0 2.65359068853122 2.67154273914321 0.597672169931085
PSMC5 1 0 0 0 2.65058036254173 2.66851204772029 0.598108330386636
GABRA1 1 0 0 0 2.65056747572983 2.66849907372663 0.598543171888922
PTPN9 1 0 0 0 2.6498384932032 2.66776515949321 0.598976741782147
ERP44 1 0 0 0 2.64903053137149 2.66695173164454 0.599409050378847
CHRFAM7A 1 0 0 0 2.63816093006782 2.65600859540062 0.599840683216928
RFC5 1 0 0 0 2.63788940066595 2.6557352290502 0.600271033542382
PBX3 1 0 0 0 2.629154292149 2.64694102584662 0.60070059382257
FLVCR1 1 0 1 1 6.12376921218128 2.64419005292929 0.601129023035318
GABRD 1 0 0 0 2.62299327887018 2.64073833212978 0.601556366237185
ACTR6 1 0 0 0 2.61756650136996 2.6352748414376 0.601982742895307
DGCR14 1 0 0 1 2.03674938214688 2.63514960701604 0.602407853907443
MMP8 1 0 0 2 1.60925854306485 2.63308958326786 0.602831814780998
SLC1A4 1 0 0 0 2.61050010016684 2.62816063467328 0.603254793375915
SEPT10 1 0 0 1 2.02989264481491 2.62627834929324 0.603676621589289
TRDMT1 1 0 0 0 2.6067850213858 2.62442042267084 0.604097303180768
LRFN5 1 0 0 0 2.60230219373013 2.61990726782518 0.60451699328709
PLEKHA8 1 0 0 1 2.02229186205443 2.61644444440546 0.604935637122734
GLUD1 1 0 0 0 2.591154786419 2.60868444616281 0.605353481677514
ALDH3A1 1 0 0 2 1.59428098240244 2.6085831053418 0.60577009935922
CSNK2A2 1 0 0 1 2.00242253686094 2.59073747970266 0.606186494113241
